_id,job_name,category
8ov08,平面設計師,Others
8u03b,廠務儲備幹部【中和-LED事業部】,Others
8v36g,【知名上市櫃無廠半導體公司】行政總務助理#202,Others
83lg4,【研究部】醫學研究員,Others
8k55t,品控實習生,Others
725ha,Project Manager,Others
8sjuk,影音企劃剪輯與社群經營｜律師事務所影音品牌製作夥伴招募中！,Others
8rvpx,行銷助理-呼吸睡眠(台北),Others
7e6ay,【資深設計】#包裝設計#企業識別#品牌視覺,Others
8sge1,院長室行政專員（薪32 K -45 K，熟AI者佳）,AI Engineer / Researcher
8gwn9,人資系統服務顧問【人資學院】,Others
8qb7a,資訊助理,Others
5j4m6,【專案業務執行及專案助理】經驗不拘/歡迎應屆畢業生,Others
8ec5l,【行銷運營部】財經內容｜影像剪輯設計師 Video Editing Designer(JIRA455),Others
8vzm2,工務助理人員(三重工地),Others
8w46m,【系統處-技術二部】程式設計師,Others
8t693,Key Account Sales 國內業務代表 (Embedded IoT/林口園區)_JR202508068,Embedded / Firmware Engineer
8nrq7,3D建模師,Others
8rx73,【國內業務專員】經驗不拘/歡迎應屆畢業生,Others
8q8ap,【北區】業務代表(月薪35000起+獎金另計),Others
8deyj,行銷美編,Others
8tk0i,日文翻譯人員/實習生,Others
8w84b,"Software Engineer, Google Home Camera",General Software Engineer
8h6kp,"行政專員(顧客服務部,年終獎金最高3個月)",Others
86e00,Furry向遊戲內容企劃,Others
8uyhr,APP Product Manager,Others
8vi0h,MKT_Product Marketing,Others
8vi8l,【國貿專員/助理】經驗不拘/歡迎應屆畢業生,Others
8voq2,Software Product Senior Specialist,Others
8piox,【越南外派業務專員】可長期出差或派駐越南，需懂越南語,Others
8il95,(IPM1- ) Business Development Executive--智能系統事業部,Others
7xvn4,軟體工程師/高級軟體工程師II(RCD),General Software Engineer
8lcxx,[全職] AI Deep Learning DSP 演算法工程師,AI Engineer / Researcher
8s1xq,【2025 鴻佰科技實習專區 Ingrasys Internship Program】-IT助理工程師 實習生 (實習廠區:土城),General Software Engineer
855nb,工程助理,Others
7osi7,A-活動行銷PM (台北/台中),Others
78yjf,(板橋)活動工讀生,Others
8ui63,【經營企劃室人資儲備幹部】,Others
7pwxm,工業設計,Others
8vumt,【新北聯合徵才｜三重・新莊】門市銷售顧問｜穩定內勤｜歡迎無經驗｜補教業首選｜公司氛圍佳｜完整教育訓練,Others
8ehwr,【擴大徵才】徵兒童程式儲備講師及主管(無經驗可培訓),Others
4jpvz,專案工程師或專案經理,General Software Engineer
8t8re,Content Planning PM 產品素材企劃PM,Others
8o7uo,資訊助理 / MIS 人員,Others
81saw,iOS工程師,General Software Engineer
8ujsq,[智能無人商店]資深產品企劃專員 ( LINE、CRM ),Others
8vyn6,稽核人員,Others
5w81m,全端工程師 - Full Stack Developer,Fullstack Engineer
8v8wt,營運長助理,Others
8u3ce,車載聯網軟體工程師(Software Engineer_ Vehicle Connectivity),General Software Engineer
586jl,Senior Software Engineer,General Software Engineer
8sf3h,On Site Software Engineer：C#.Net軟體工程師 (板橋站),Backend Engineer
8npgu,車用HMI應用軟體開發工程師-Android (Software Development Engineer),General Software Engineer
7xm01,Senior Embedded Linux Software Engineer (Broadband/Wi-Fi Mesh) 嵌入式系統資深軟體工程師,Embedded / Firmware Engineer
8wbj3,"Software Engineer, Pixel Privacy, Security",General Software Engineer
8mkgt,研發類- Multimedia Software Engineer  多媒體軟體開發工程師(新店),General Software Engineer
85joq,智慧點餐系統 - Flutter/Android App 應用軟體開發工程師,General Software Engineer
883dd,Frontend Software Engineer,Frontend Engineer
8visn,Sr. Software Engineer_TC27899,General Software Engineer
8vc1g,嵌入式軟體工程師 (Embedded Software Engineer),Embedded / Firmware Engineer
8pdyd,Java 工程師 / Java Software Engineer,Backend Engineer
8w5hj,[HYTE] Nexus Software Engineer (C#/.NET),Backend Engineer
8o1ch,【全球智慧製造】前端軟體工程師 Front-End Software Engineer,Frontend Engineer
8sqpj,Software Engineer_TC27315 (中和),General Software Engineer
274jy,115年度研發替代役 - 軟體工程師 Software Engineer,General Software Engineer
8wcob,【電源研發】系統軟體開發工程師,General Software Engineer
6q4yg,通訊軟體工程師 - Software Engineer,General Software Engineer
86zvu,C#.Net Software Programmer：C#.Net軟體工程師,Backend Engineer
8uwy3,軟體開發工程師,General Software Engineer
83jsn,Application Software Engineer_TC27017,General Software Engineer
8v2as,【工程部】大眾｜網頁軟體工程師 Web Engineer(JIRA551),Frontend Engineer
83nfi,軟體工程師 (Controls/Robotics),General Software Engineer
8p2hp,Embedded Software Engineer,Embedded / Firmware Engineer
7kpls,軟體工程師,General Software Engineer
8npup,系統研發工程師(Automotive System Software Engineer),General Software Engineer
8trkh,技術工程師 Software Engineer｜ESG新項目,General Software Engineer
8a67i,【工程部】流量｜網頁軟體工程師 Web Engineer(JIRA360),Frontend Engineer
8ixt8,總公司-IT部門/軟體開發工程師 (PHP/Web Developer),Frontend Engineer
7aw4p,軟體工程師,General Software Engineer
6q0b7,軟體設計工程師,General Software Engineer
8m87m,Java Software Design Engineer_TC27371,Backend Engineer
8wbw0,【2026研發替代役/預聘】軟體設計工程師(新店),General Software Engineer
8hr12,【開發部】軟體開發工程師,General Software Engineer
8w6um,Android軟體工程師,General Software Engineer
8b7c7,軟體工程師,General Software Engineer
879uh,軟體工程師助理(兼職可),General Software Engineer
8avwa,資深軟體工程師,General Software Engineer
8u8b9,CAD軟體工程師,General Software Engineer
3zbk0,軟體設計工程師【工作地點:新北市三峽區】,General Software Engineer
80dpw,C#軟體開發工程師,Backend Engineer
7ovlz,軟體工程師,General Software Engineer
4ope1,軟體工程師,General Software Engineer
8u46x,軟體組 Android軟體開發工程師,General Software Engineer
7ks72,軟體開發工程師-新北產業園區,General Software Engineer
8pp8s,Senior Embedded Software Engineer,Embedded / Firmware Engineer
76zcp,PLC自动化軟體工程師,General Software Engineer
4z5vf,Java軟體工程師,Backend Engineer
75e3s,軟體設計工程師,General Software Engineer
3tbpk,軟體工程師,General Software Engineer
7v38v,軟體開發工程師_GUI介面影像/網路程式,Frontend Engineer
7wdv8,電動車軟體工程師(Sr. Embedded Linux BSP Engineer)-F18,Embedded / Firmware Engineer
8a67l,【工程部】資深網頁軟體工程師 Sr. Web Engineer｜部門(JIRA336)（適用於研發替代役）,Frontend Engineer
3o7r7,軟體開發工程師,General Software Engineer
7vwt0,Associate Frontend Software Engineer (研發替代役亦可),Frontend Engineer
7d4g5,軟體工程師,General Software Engineer
7r7xi,【優渥年薪】軟體工程師，熟C++,General Software Engineer
6j74i,Software Engineer(ASP.NET/C#),Backend Engineer
8vm8z,軟體開發工程師,General Software Engineer
6v94u,軟體工程師,General Software Engineer
3s9eo,iOS軟體開發工程師,General Software Engineer
8rddg,軟體工程師,General Software Engineer
8pbte,免加班不爆肝-全端軟體工程師,Fullstack Engineer
86eyn,RD21385 後端軟體工程師(Data Center Solution),Backend Engineer
89t4d,BIOS 軟體工程師,General Software Engineer
8u0ld,Software Engineer (Product),General Software Engineer
6i8c9,Wireless & IoT 軟體工程師,General Software Engineer
3clgi,AOI軟體工程師,General Software Engineer
88r1x,IT軟體工程師(企業流程服務)_汐止UTOWN,General Software Engineer
6n49w,Associate Java Software Engineer (研發替代役亦可),Backend Engineer
849do,【優渥年薪 高手請進】高級軟體工程師，精通C++,General Software Engineer
5df0m,機器人系統軟體工程師,General Software Engineer
6cop1,ERP軟體工程師,General Software Engineer
8f09b,macOS軟體工程師-10510ZBL01,General Software Engineer
7e6ik,軟體工程師,General Software Engineer
8b5fm,IT軟體工程師(網路應用服務2),General Software Engineer
8pnwu,4G/5G行動終端UI/WebUI軟體開發工程師,Frontend Engineer
6r6aa,軟體設計工程師,General Software Engineer
2mmmy,C++軟體工程師,General Software Engineer
5756e,軟體工程師,General Software Engineer
8ucnv,軟體工程師_7022,General Software Engineer
848c0,(即將IPO)-軟體工程師,General Software Engineer
8drzd,軟體開發工程師,General Software Engineer
7iaoo,Senior Android Developer |  資深 Android 軟體工程師,General Software Engineer
5zg06,軟體工程師/ 研發工程師,General Software Engineer
78tqx,軟體工程師,General Software Engineer
7w5ee,資深軟體工程師,General Software Engineer
8jrmm,網路軟體工程師,General Software Engineer
8m2b6,IT軟體工程師(數位商務),General Software Engineer
7jzd1,軟體開發工程師 [數位應用策略部],General Software Engineer
8eh8z,[研發]-軟體工程師 (Java/C#/SQL),Backend Engineer
802oj,Backend Developer 後端軟體開發工程師  (工作地點:板橋/新店),Backend Engineer
8w2em,軟體工程師-10510ZBL02,General Software Engineer
8uqee,前端軟體工程師,Frontend Engineer
8udsg,C# 軟體工程師,Backend Engineer
7qd0w,[研發]-軟體工程師 (C++/TCPIP),General Software Engineer
8o1cb,【全球智慧製造】後端軟體工程師 Backend Software Engineer,Backend Engineer
6mnwm,軟體研發工程師 - Software Engineer,General Software Engineer
8lgy9,【S】車載/Linux軟體工程師,Frontend Engineer
8v1ot,Diagnostic軟體開發工程師(新北/高雄),General Software Engineer
8rn6m,研發軟體工程師,General Software Engineer
8lqiw,【W】自動化設備開發軟體工程師,QA / Automation Engineer
6kll5,軟體工程師 C# VB  .Net(新北),Backend Engineer
7o4ce,軟體測試工程師 Software QA Engineer,QA / Automation Engineer
6w70f,自動化控制軟體工程師(視訊面試),QA / Automation Engineer
8vp7i,AMR導航軟體工程師,General Software Engineer
8ph38,生產測試軟體開發工程師,QA / Automation Engineer
7n9sn,Backend Software Engineer,Backend Engineer
8tang,(RD/SW)影像軟體工程師,General Software Engineer
7yjjg,【資深/一般】Java軟體工程師,Backend Engineer
8dj3g,(129-1)【台北軟體研發中心】- IVI Android軟體工程師(應屆可),General Software Engineer
7aqgu,"Senior Embedded Software Engineer (ARM team, BSP)",Embedded / Firmware Engineer
8rq2t,資深 Android / iOS App Developer 軟體開發工程師_CM,General Software Engineer
6i8c5,BSP 軟體工程師,General Software Engineer
8l1ry,Sr. Software Engineer 軟體高級工程師,General Software Engineer
58kvg,Software Engineer (CLI and API Designer),General Software Engineer
8map0,軟體研發工程師 Software R&D Engineer,General Software Engineer
8s2vy,Android App Developer／App 軟體開發工程師_0627,General Software Engineer
8npke,軟體專案經理(Software PM),General Software Engineer
7aw59,軟體工程師(研發替代役),General Software Engineer
786yt,資深Java軟體工程師,Backend Engineer
8vlx7,自動控制/軟體工程師(台北),General Software Engineer
8qzne,軟體工程師,General Software Engineer
8gvzd,.NET Core 軟體工程師,Backend Engineer
8qfka,(19)【2025資訊轉型與創新】軟體開發工程師-Java後端開發（Jeecg架構）,Backend Engineer
6bqgi,軟體工程師,General Software Engineer
8mmp3,Labview程控軟體工程師,General Software Engineer
666ha,資深Java軟體工程師,Backend Engineer
6hq7p,Embedded Linux 軟體工程師,Embedded / Firmware Engineer
8k28r,前台軟體設計工程師,General Software Engineer
8r0wo,軟體工程師(倉儲自動化),QA / Automation Engineer
7i0og,軟體工程師,General Software Engineer
8lmts,軟體工程師,General Software Engineer
8uiif,Camera_軟體工程師,General Software Engineer
7edw8,高級網頁軟體工程師,General Software Engineer
3qno6,(新店) Linux/Android軟體工程師,Frontend Engineer
86ztp,Java Software Programmer：Java軟體設計師,Backend Engineer
62i9c,[SW-401] 生產系統軟體工程師,General Software Engineer
8dyj4,軟體工程師(車載產品Platform team - Audio)_汐止UTown,General Software Engineer
8uhr1,Flutter Engineer Flutter工程師,General Software Engineer
7f3b5,[實習/兼職]JAVA軟體工程師,Backend Engineer
7c51d,軟體工程師(視訊面試),General Software Engineer
7p2p2,電動車應用軟體工程師(Matlab/Simulink)-F17,General Software Engineer
6rt5o,【S】通訊應用軟體工程師,General Software Engineer
5a9w0,AI 機器人軟體工程師,AI Engineer / Researcher
8u6lp,嵌入式系統軟體工程師/資深工程師,Embedded / Firmware Engineer
3y9hm,軟體工程師[雲端及資安事業部],DevOps / SRE / Cloud Engineer
3ikm2,軟體開發工程師（台北）,General Software Engineer
8w8vh,【2026研發替代役】應用軟體工程師,General Software Engineer
8a68u,【工程部】法人｜全端軟體工程師 Full-Stack Engineer（適用於研發替代役）(JIRA591),Fullstack Engineer
7iaue,Senior iOS Developer | 資深 iOS 軟體工程師,General Software Engineer
8tiat,網頁/APP 軟體工程師,General Software Engineer
5vglv,【2026年研發替代役】Android BSP 軟體工程師,General Software Engineer
8fi8h,軟體工程師(HS240807053),General Software Engineer
8tnfr,韌體與嵌入式 Linux 工程師,Embedded / Firmware Engineer
8o1o3,軟體工程師,General Software Engineer
8l99y,Embedded System Software/Firmware Engineer 嵌入式系統軟/韌體工程師,Embedded / Firmware Engineer
8rc4v,Wireless Communication Software/Firmware Engineer 無線通訊網路軟/韌體工程師,Embedded / Firmware Engineer
49psk,IT軟體工程師(網路應用服務),General Software Engineer
6jmgn,Asp Net / net core 軟體工程師,General Software Engineer
810un,軟體工程師,General Software Engineer
8jp4v,【研發中心】韌體開發部 自動化系統軟體工程師,QA / Automation Engineer
8s2h2,車用電子-軟體工程師(CPD-M),General Software Engineer
251h9,DSP軟體工程師(一)-RP處,General Software Engineer
83j19,【N】測試開發軟體工程師,QA / Automation Engineer
6xmd3,軟體工程師(研發替代役可),General Software Engineer
8fv2z,"[HYTE] Nexus Fullstack Engineer (Electron, TypeScript and React)",Fullstack Engineer
8o9ci,SW軟體工程師,General Software Engineer
87t0g,產品一部 | IOS軟體工程師/資深工程師,General Software Engineer
60tls,林口-軟體工程師(2026年度研發替代役),General Software Engineer
7dth4,軟體系統開發工程師 Software System Engineer (C#、微服務架構、Blazor),Backend Engineer
8vnu8,軟體工程師,General Software Engineer
8n59n,【智能收費服務開發部】Java軟體工程師,Backend Engineer
8mmb6,【客戶涵蓋500大企業】【專案處-專案部】系統分析師(台北),Others
7dz8v,(QR10-) Linux 軟體工程師/高級工程師--工控資安事業群,Frontend Engineer
8s26j,C#軟體工程師,Backend Engineer
8sg3m,NPD Engineer,General Software Engineer
8wcf0,(Taipei) Cybersecurity Analyst/Engineer,AI Engineer / Researcher
8rh1z,【工程部】部門｜軟體測試工程師 QA Engineer _ UI自動化/Swift Test（適用於研發替代役）(JIRA526),QA / Automation Engineer
5m7i7,.net軟體工程師,Backend Engineer
8u983,《研發》軟體資深工程師(Sr. Software Engineer),General Software Engineer
6azd2,網頁遊戲軟體工程師,General Software Engineer
4vo3p,自動測試軟體開發工程師,QA / Automation Engineer
7gh45,C++ Developer | C++ 軟體工程師,General Software Engineer
8sggc,K -BSP軟體工程師(A01001100),General Software Engineer
8bal0,.NET軟體工程師(資深/主管),Backend Engineer
75xia,(新店) Android 軟體工程師,General Software Engineer
7sc9j,【獵鷹】PE24013-資深影像辨識軟體工程師,General Software Engineer
